"id","name","entityType","address","city","province","lat","lng","phone","website","officialWebsiteFound","websiteStatus","fnoviRegistrySource","alboMatchStatus","googlePlaceId","googleBusinessStatus","externalReputationSignal","activityStatus","activityConfidence","sourceUrls","evidenceNotes","recommendedProfileStatus","needsManualReview","internalNotes"
"dir_fab94258f6a270ad","Ambulatorio Veterinario scapacino Del Dott Carlo Giulianelli","clinic","","","","45.08144","7.62415","","","false","not_found","https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2","not_checked","","not_checked","not_checked","presumed_active","60","https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2","FNOVI/Anagrafe seed present only; no web cross-check performed in current batch.","needs_review","true","not_researched_in_current_batch; base-only scaffold, do not publish automatically; batch2_researched"
"dir_b4dd41fe18961f2c","Studio Veterinario Associato","clinic","","","","45.27036","11.85695","","","false","not_found","https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2","not_checked","","not_checked","not_checked","presumed_active","60","https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2","FNOVI/Anagrafe seed present only; no web cross-check performed in current batch.","needs_review","true","not_researched_in_current_batch; base-only scaffold, do not publish automatically; batch2_researched"
"dir_c086cb088985ef4d","St.Vet.Ass.Dr.Michencigh Dr.Micaletto","clinic","","","","45.64829","9.59813","","","false","not_found","https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2","not_checked","","not_checked","not_checked","presumed_active","60","https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2","FNOVI/Anagrafe seed present only; no web cross-check performed in current batch.","needs_review","true","not_researched_in_current_batch; base-only scaffold, do not publish automatically; batch2_researched"
"dir_cbd67eefe861a2d2","Ambulatorio Veterinario Appia","clinic","","","","41.26358","13.66852","","","false","not_found","https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2","not_checked","","not_checked","not_checked","presumed_active","60","https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2","FNOVI/Anagrafe seed present only; no web cross-check performed in current batch.","needs_review","true","not_researched_in_current_batch; base-only scaffold, do not publish automatically; batch2_researched"
"dir_19a6f511831cc2ac","Studio Veterinario","clinic","","","","44.33148","8.51669","","","false","not_found","https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2","not_checked","","not_checked","not_checked","presumed_active","60","https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2","FNOVI/Anagrafe seed present only; no web cross-check performed in current batch.","needs_review","true","not_researched_in_current_batch; base-only scaffold, do not publish automatically; batch2_researched"
"dir_1f567abbeb36c22b","Clinica Veterinaria santo Stefano","clinic","","","","41.30075","13.73332","","","false","not_found","https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2","not_checked","","not_checked","not_checked","presumed_active","60","https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2","FNOVI/Anagrafe seed present only; no web cross-check performed in current batch.","needs_review","true","not_researched_in_current_batch; base-only scaffold, do not publish automatically; batch2_researched"
"dir_ca317f6ecb8044b2","Centro Veterinario Chiaramonte","clinic","","","","37.03327","14.70241","","","false","not_found","https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2","not_checked","","not_checked","not_checked","presumed_active","60","https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2","FNOVI/Anagrafe seed present only; no web cross-check performed in current batch.","needs_review","true","not_researched_in_current_batch; base-only scaffold, do not publish automatically; batch2_researched"
"dir_e156b597d8c3df18","Ambulatorio Veterinario Dott.Ssa Roberta Cantoni","clinic","","","","44.86225","10.05025","","","false","not_found","https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2","not_checked","","not_checked","not_checked","presumed_active","60","https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2","FNOVI/Anagrafe seed present only; no web cross-check performed in current batch.","needs_review","true","not_researched_in_current_batch; base-only scaffold, do not publish automatically; batch2_researched"
"dir_5c1b8f122b02a207","Ambulatorio Veterinario san Giuseppe","clinic","","","","45.44002","11.02138","","","false","not_found","https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2","not_checked","","not_checked","not_checked","presumed_active","60","https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2","FNOVI/Anagrafe seed present only; no web cross-check performed in current batch.","needs_review","true","not_researched_in_current_batch; base-only scaffold, do not publish automatically; batch2_researched"
"dir_7cf9b6ce6b73e44f","Ambulatorio Veterinario Locatello Dott.cCaudio","clinic","","","","46.17030","12.70715","","","false","not_found","https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2","not_checked","","not_checked","not_checked","presumed_active","60","https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2","FNOVI/Anagrafe seed present only; no web cross-check performed in current batch.","needs_review","true","not_researched_in_current_batch; base-only scaffold, do not publish automatically; batch2_researched"
"dir_e111602fb3448987","Ambulatorio Veterinario Valerin Dott.sSndro","clinic","","","","45.30372","12.02471","","","false","not_found","https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2","not_checked","","not_checked","not_checked","presumed_active","60","https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2","FNOVI/Anagrafe seed present only; no web cross-check performed in current batch.","needs_review","true","not_researched_in_current_batch; base-only scaffold, do not publish automatically; batch2_researched"
"dir_c749a4b84b9d1152","Ambulatorio Veterinario Massei","clinic","","","","43.31481","11.31932","","","false","not_found","https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2","not_checked","","not_checked","not_checked","presumed_active","60","https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2","FNOVI/Anagrafe seed present only; no web cross-check performed in current batch.","needs_review","true","not_researched_in_current_batch; base-only scaffold, do not publish automatically; batch2_researched"
"dir_203d5c1dc0d59cc1","Ambulatorio Veterinario","clinic","","","","45.39233","8.97918","","","false","not_found","https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2","not_checked","","not_checked","not_checked","presumed_active","60","https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2","FNOVI/Anagrafe seed present only; no web cross-check performed in current batch.","needs_review","true","not_researched_in_current_batch; base-only scaffold, do not publish automatically; batch2_researched"
"dir_65010715cf017abb","Ambulatorio Veterinario","clinic","","","","42.93711","10.88910","","","false","not_found","https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2","not_checked","","not_checked","not_checked","presumed_active","60","https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2","FNOVI/Anagrafe seed present only; no web cross-check performed in current batch.","needs_review","true","not_researched_in_current_batch; base-only scaffold, do not publish automatically; batch2_researched"
"dir_15f55fc87e6445f6","Clinica Veterinaria Strada Ovest","clinic","","","","45.67815","12.23317","","","false","not_found","https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2","not_checked","","not_checked","not_checked","presumed_active","60","https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2","FNOVI/Anagrafe seed present only; no web cross-check performed in current batch.","needs_review","true","not_researched_in_current_batch; base-only scaffold, do not publish automatically; batch2_researched"
"dir_59dbde41185f7bfa","Studio Veterinario Dott.lLmbardo","clinic","","","","37.63625","12.74991","","","false","not_found","https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2","not_checked","","not_checked","not_checked","presumed_active","60","https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2","FNOVI/Anagrafe seed present only; no web cross-check performed in current batch.","needs_review","true","not_researched_in_current_batch; base-only scaffold, do not publish automatically; batch2_researched"
"dir_9ed619697a3bd9b9","Ambulatorio Veterinario","clinic","","","","45.50790","8.94676","","","false","not_found","https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2","not_checked","","not_checked","not_checked","presumed_active","60","https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2","FNOVI/Anagrafe seed present only; no web cross-check performed in current batch.","needs_review","true","not_researched_in_current_batch; base-only scaffold, do not publish automatically; batch2_researched"
"dir_854d9a24200d6259","Ambulatorio Veterinario Associato Santa Maria","clinic","","","","45.61871","9.79910","","","false","not_found","https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2","not_checked","","not_checked","not_checked","presumed_active","60","https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2","FNOVI/Anagrafe seed present only; no web cross-check performed in current batch.","needs_review","true","not_researched_in_current_batch; base-only scaffold, do not publish automatically; batch2_researched"
"dir_387fd1138ac345d8","Clinica Veterinaria Valcurone","clinic","","","","45.69361","9.36552","","","false","not_found","https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2","not_checked","","not_checked","not_checked","presumed_active","60","https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2","FNOVI/Anagrafe seed present only; no web cross-check performed in current batch.","needs_review","true","not_researched_in_current_batch; base-only scaffold, do not publish automatically; batch2_researched"
"dir_79fb64321df57af0","Ambulatorio Veterinario Dott.Ssa Esposito Loredana","clinic","","","","46.06482","8.26263","","","false","not_found","https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2","not_checked","","not_checked","not_checked","presumed_active","60","https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2","FNOVI/Anagrafe seed present only; no web cross-check performed in current batch.","needs_review","true","not_researched_in_current_batch; base-only scaffold, do not publish automatically; batch2_researched"
"dir_5fde1f7644f99388","Studio Medico Veterinario Associato Bovo-Ansini","clinic","","","","45.07571","7.65132","","","false","not_found","https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2","not_checked","","not_checked","not_checked","presumed_active","60","https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2","FNOVI/Anagrafe seed present only; no web cross-check performed in current batch.","needs_review","true","not_researched_in_current_batch; base-only scaffold, do not publish automatically; batch2_researched"
"dir_8fab13f8f6944ac4","Ambulatorio Veterinario Dr.cCrlo fFezzato","clinic","","","","45.49178","10.90771","","","false","not_found","https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2","not_checked","","not_checked","not_checked","presumed_active","60","https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2","FNOVI/Anagrafe seed present only; no web cross-check performed in current batch.","needs_review","true","not_researched_in_current_batch; base-only scaffold, do not publish automatically; batch2_researched"
"dir_eed97d9e3b0ac861","Ambulatorio Veterinario Pescantina","clinic","","","","45.48413","10.86788","","","false","not_found","https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2","not_checked","","not_checked","not_checked","presumed_active","60","https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2","FNOVI/Anagrafe seed present only; no web cross-check performed in current batch.","needs_review","true","not_researched_in_current_batch; base-only scaffold, do not publish automatically; batch2_researched"
"dir_6ead2a8ef4721215","Ambulatorio Veterinario Fosse","clinic","","","","45.64456","10.93668","","","false","not_found","https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2","not_checked","","not_checked","not_checked","presumed_active","60","https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2","FNOVI/Anagrafe seed present only; no web cross-check performed in current batch.","needs_review","true","not_researched_in_current_batch; base-only scaffold, do not publish automatically; batch2_researched"
"dir_076b65c13448dd05","Neptunia Veterinaria","clinic","","","","41.46068","12.68050","","","false","not_found","https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2","not_checked","","not_checked","not_checked","presumed_active","60","https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2","FNOVI/Anagrafe seed present only; no web cross-check performed in current batch.","needs_review","true","not_researched_in_current_batch; base-only scaffold, do not publish automatically; batch2_researched"
"dir_f0eda148509c9a90","Omniavet","clinic","","","","38.06181","13.11389","","","false","not_found","https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2","not_checked","","not_checked","not_checked","presumed_active","60","https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2","FNOVI/Anagrafe seed present only; no web cross-check performed in current batch.","needs_review","true","not_researched_in_current_batch; base-only scaffold, do not publish automatically; batch2_researched"
